7,1509.2646737826908,6,313230.05252294295
4,2594.1630911675193,3,470610.3283282788
8,1902.2022979175458,7,663897.7459194636
7,1399.187295409923,6,280490.88920689706
6,1908.0344822621698,5,287309.4700087258
6,1233.6882709853305,5,878808.4461698774
8,1376.6774514487233,7,567862.4551304022
5,1833.870058774007,4,588623.0749552614
3,1547.3344921804053,2,1222296.3951450153
2,2014.796806375316,1,158319.63599965197
5,1547.4323249552049,4,778807.3943321849
4,1830.8910388426677,3,755846.2763524055
7,2179.8769248272743,6,686944.8669331294
2,1633.203038459813,1,40165.784262005625
9,1269.0007472437248,8,497295.6901421391
7,1654.3608633385695,6,743423.2512059597
4,1001.4963140477219,3,72108.4258524719
6,1631.0614296175806,5,593344.9259328144
7,1328.9451761906464,6,428729.63643583056
7,1694.9192333624248,6,328396.39561874856
6,1546.0088025963987,5,978407.9422069229
7,1359.0170839323753,6,655763.905861168
11,1425.4374463280044,10,411962.5074574574
4,1329.9725802554763,3,445778.62796086445
2,1901.8138451522025,1,71116.65628406226
7,1603.8238308588905,6,299619.7406063621
7,2107.5822551886326,6,881616.5405387409
1,2273.3604791492876,0,0
6,1650.542436225841,5,808745.4663632989
6,1478.7110631732849,5,493047.71577489644
8,1535.2628239801131,7,589658.425025374
3,1792.5044370422709,2,2147994.383158001
3,1704.46571988636,2,288117.9965533927
5,1640.833883634309,4,487570.6170522585
5,1819.0798866980172,4,300679.20521327027
8,1585.285183967634,7,453477.61627223185
3,2101.2602468507403,2,903667.8282192419
8,1656.5973638327862,7,437664.384796491
9,1420.5325544541813,8,685640.4060689851
9,1442.2892334239916,8,386434.57666640286
7,1479.9312062597312,6,1217676.8930542488
5,1650.1611278393507,4,662272.2209148115
11,1767.6727006178894,10,397311.8215870962
3,2006.419215233999,2,400987.5986736324
6,1547.7358947456453,5,523984.53104889207
4,2012.2578459407407,3,160742.611436691
3,1200.7078926507052,2,250756.38887254256
3,2018.1836827536556,2,83522.69583017772
8,1360.721522360694,7,427103.5583595463
5,1647.3146429908306,4,754033.6640496096
2,1958.444552367148,1,174510.80792303802
13,1593.024741773417,12,138368.14804013734
8,1242.931805945722,7,436278.3585822895
4,1727.9169402266753,3,167334.34307828185
3,1452.4993141071066,2,116726.1139950623
5,1932.7983215948911,4,253120.68069145363
7,1945.6799862582498,6,628450.9500346348
9,1774.7133906881172,8,606296.606083474
10,1385.7132848000397,9,350693.4525416221
6,1011.6619309869724,5,346590.4518911548
9,1750.0502640607613,8,440023.9002767645
6,1420.9124545429459,5,383204.5362140023
7,1643.4610041828878,6,331143.1376047731
4,1291.840464435299,3,134263.9361554317
4,1364.6509291740394,3,637585.0120872926
6,1430.1279135779969,5,697352.2029591369
5,1489.0750650400353,4,525084.3817203754
2,1672.1536169874114,1,822380.8501796145
5,1860.9117538771468,4,50581.05798929585
4,1937.723162576287,3,429647.0847002121
7,1684.8563377772891,6,710869.908463163
4,1865.756155391224,3,955930.7576949369
5,1574.0534476459418,4,543811.1983810037
2,549.1301058737753,1,27939.082661124685
7,1902.7328545391354,6,227651.03666972
7,1796.9769265898271,6,471947.3305309778
4,2175.3696645459318,3,860707.8104398823
6,1600.2707874042924,5,445898.5040001341
5,1405.8831162962138,4,477829.32500707754
3,1119.115079890206,2,151766.53661059676
6,1581.7694959772798,5,542214.4055612981
5,1030.0713352117646,4,308468.95917586767
8,1753.1167261978517,7,594325.4151687886
6,1639.4311847288407,5,650999.7127832461
4,2115.438815640584,3,874903.8353091944
7,1278.3130015319075,6,408550.8386106359
6,1329.8588661743186,5,185933.00990112562
4,1586.2770481711018,3,793251.0217419857
8,1522.2836612776005,7,652095.7245901475
7,1680.284560233478,6,396145.794860834
3,1526.0720000267347,2,485414.328019375
8,1848.4678920347321,7,464046.56218032126
7,1934.20185333715,6,64339.70290851135
8,1545.9066201786793,7,858016.6607617076
9,2051.5834278086686,8,440090.39542280405
6,1531.2908015049543,5,298045.26921727444
7,1774.4552372448209,6,471375.02819095127
11,1251.1526755658151,10,376006.3741466652
8,1297.170826064275,7,336760.5888283768
3,1355.646981551834,2,763806.770589235
4,1870.4269688374106,3,1063210.3741103096
9,1660.9917453968717,8,423599.74826476735
5,1503.234719747873,4,141313.8707171371
5,1252.9484803247892,4,628631.7855516374
3,1262.0078813989244,2,20649.5594475326
7,1767.2700785202858,6,223182.25135920153
4,1908.354184658653,3,597280.0075340556
4,1780.3054960020768,3,427408.6196810498
5,1529.9228558258808,4,553738.9454041794
8,1764.972468290041,7,516260.7601565605
3,1147.4644295347398,2,535964.6927999461
8,1588.2062374921265,7,554835.6133977012
5,844.0316413604039,4,342464.4126763638
4,2075.610603591927,3,530321.3063495765
4,2116.0544854449977,3,76679.90071639304
7,2045.4486160936824,6,501367.4865322064
10,1805.2766106781787,9,531727.8316267745
6,1286.8465019070843,5,270421.23415168
10,1606.045264697684,9,493622.2642218984
5,1605.1662091332469,4,186318.68646922437
7,1066.9650559170063,6,370549.4002398459
9,1340.5495747046716,8,883222.6872901872
3,1539.0452029935423,2,54762.05496652158
4,1226.328399600541,3,283877.3423761076
8,1759.4133890635458,7,214780.7924714244
7,1512.800665733116,6,316806.4171149453
10,1487.1682848720916,9,289992.83964039973
3,1201.8006998572325,2,1477905.794619898
10,1585.7644046661094,9,359147.9103228382
4,1443.1694360035967,3,104072.1303128366
6,1509.3116960096916,5,164991.12967820128
1,3556.2058339315386,0,0
9,1620.3770802056129,8,889578.9062332006
5,1470.5328572768954,4,523109.41210118815
9,1246.8255475689043,8,410380.28001197695
8,1359.012269968344,7,348510.3281963003
9,1570.4631163098927,8,445665.76814237767
2,1120.436531301266,1,507744.9493739739
9,1307.4000695253105,8,506253.90402461484
6,1974.3339669843838,5,268389.38589180034
7,1714.4771600408915,6,220533.8362510909
3,1998.6304586258927,2,236650.3403693118
3,1490.0230432277287,2,39319.39311930866
8,1524.8178079226363,7,461826.8365288172
4,1393.5702230899228,3,395376.5644611588
6,1755.909882077394,5,345226.4338105564
9,2347.826630402717,8,547350.176843889
2,1049.8678592577091,1,69028.98009222584
7,1558.6790828903256,6,607593.456388133
4,1508.7319187335386,3,601338.8403861094
6,1489.5331500082805,5,799024.0025076168
5,1641.0463680064445,4,403185.48238537164
4,1577.8644388680013,3,653311.7770762285
6,1439.8651408198796,5,230583.82232419593
3,2500.879360096735,2,215822.88151534513
7,1981.1648020694151,6,621166.0186869426
3,2127.4205294329663,2,3502.6980166013
8,1107.65136964192,7,470213.70348210406
4,1631.9400263051864,3,129301.1681793653
10,1330.5717648028153,9,694745.8820979181
4,1108.088905291565,3,114033.68285307028
5,1559.2647258563868,4,708191.4109166516
6,1538.3838718280047,5,689793.958438005
7,1453.7325360802986,6,609571.3036429108
1,1630.3383705848905,0,0
8,975.5415016674187,7,150750.93921050284
3,1932.4889724313452,2,942379.5060942215
4,1382.4064266487972,3,275812.88644770544
3,1028.878619503242,2,724348.2978026341
8,2117.8624007118246,7,233511.84288867813
7,1385.0900772791097,6,375717.4642718872
6,1707.8771106660163,5,143606.57871910694
7,1580.163521490987,6,759706.1800630544
7,1759.241947253255,6,624612.6275185553
6,1378.088224133958,5,362827.61564930796
8,1797.921068137839,7,304215.6303947327
10,1734.7144322747813,9,197946.2138695084
4,1573.2335644482034,3,1134795.724873348
7,1545.613099056312,6,111404.15132529626
4,1172.377064772752,3,546415.557959129
1,2826.9897347879205,0,0
3,856.7592301139848,2,190455.3704442119
9,1656.214431346827,8,515227.435174949
6,1377.375085263043,5,304279.76691301714
6,1753.8081906514878,5,928800.4430156145
5,1463.3772604124722,4,450371.15233894467
8,803.6722066144132,7,565246.6566839736
7,1225.0247928503493,6,622360.8453092681
8,1239.7126870546153,7,646152.9297447781
6,1436.965052131801,5,173529.63322493806
3,1463.0067042471708,2,1164675.0497893968
10,1397.9734836931918,9,414415.4372694527
8,1611.7627753524253,7,329408.4069741509
10,1491.4829269955405,9,962993.9221501872
6,1832.5216499744654,5,468390.36257246044
5,1604.7850200137586,4,37234.65155019209
5,1978.368447960951,4,277853.95228262735
8,1699.9583402201226,7,66460.7723853849
11,1472.5146295073187,10,340445.254414123
8,1631.6177182875251,7,648673.3414858739
8,1619.4841941616592,7,536405.8537104655
3,2132.426778768982,2,357714.5222378712
7,1673.9327499009055,6,651222.5287077327
6,1578.32009646652,5,336363.92447887565
8,1566.0095509525197,7,122266.67113744422
5,1795.6763605813528,4,424730.746322694
4,1750.063263114947,3,784099.6110476289
11,1367.1718809352299,10,774876.2380678582
9,1425.10501253069,8,292144.6224802038
6,963.6917454613426,5,718734.2811615675
5,1678.051104465318,4,405663.8463439512
6,1087.002752680618,5,175542.1146324034
5,1235.6949137731715,4,510080.45163961133
2,2040.3268800895273,1,13472.712832150948
4,2711.109024336391,3,270958.10631453776
5,1594.4044911273606,4,432411.1716162606
3,1612.6033011236432,2,2801731.544644486
8,1440.0755738326602,7,1511835.899334651
4,1516.0120976653548,3,359271.9377950351
2,1855.8372179529265,1,173789.13558460306
7,1261.6969507667816,6,824239.5079288688
4,1947.748835339169,3,361911.3270377505
7,1496.7246548914743,6,423431.315001665
7,1332.0407991074167,6,649083.6045822469
3,1144.122004612146,2,115623.33412658973
6,1881.7001213710284,5,307927.36071844434
9,1692.2245151562327,8,551402.625354668
7,1329.6200873987004,6,448146.3535830833
7,1426.6282056509372,6,425588.7419989751
3,2197.551337691848,2,1635415.9582944524
10,1262.4682754506205,9,703768.8512295965
7,1110.7420179162,6,406994.94477553247
4,1761.3503647770026,3,104421.38171717548
0,0,0,0
12,1337.2659321000808,11,407159.02821161965
3,1698.2132727168255,2,422143.24449112307
8,1739.5874467642318,7,519209.83755131223
5,1379.0928222009018,4,80290.38754023095
6,1503.8139101132845,5,566959.0072057897
7,1533.3802837909934,6,756088.4576834944
5,1720.2098086231592,4,912135.7383260038
6,1114.2732027826314,5,648326.6719327178
6,1406.5422325832635,5,988910.295852473
9,1087.71151688491,8,285907.7558775855
9,1933.0402685598492,8,414859.54156502825
6,1520.3430011995142,5,338589.6101248114
6,1660.7298263644132,5,299494.61384458287
7,1430.4730353493544,6,322825.7558892295
10,1788.9384282082938,9,738198.5814509521
4,2271.9218397863733,3,688877.0176608813
5,1395.150570560049,4,355673.27414871415
4,1881.59341083128,3,1429035.5358013546
5,1170.0762596310392,4,605942.5398513891
7,1629.3646448978361,6,397568.8165945656
12,1109.0983242244681,11,740698.1531360309
8,1475.8160882076222,7,360840.78146913083
6,1743.1831566412422,5,265578.00411377277
8,1486.0039576321026,7,621895.4449441103
4,1674.1917954529686,3,524346.2554805318
3,1899.7795276793033,2,2382943.4871354285
1,1819.10874430984,0,0
6,2123.4302680718556,5,74371.83812645498
2,1611.6833999679548,1,87103.1075147808
2,503.6543114906073,1,59380.0094549562
5,1400.6710764364188,4,250669.52146088687
3,2190.932245200854,2,274776.44569194433
12,1466.3224845759958,11,515625.5714052651
10,1845.646335808068,9,508309.68719087366
5,952.339950978447,4,86346.11754666579
7,1225.5362855952233,6,246866.46749376875
5,1807.0383852326772,4,227804.6392297377
8,1570.8492083597112,7,467687.2502302927
6,1618.8391833896305,5,951152.7975927398
5,1043.450248100225,4,66678.89193034737
6,1605.3778979529482,5,778631.5522749552
4,1775.4064574271404,3,267220.2676820645
7,1183.5806319924293,6,445739.0287781973
8,1472.5518763601467,7,167473.37314667515
5,1892.02066696639,4,164634.31985430804
4,1402.495645263392,3,1866992.6429565984
4,1083.2085367885861,3,77127.60064903347
5,1620.3855325449472,4,2204743.717960736
8,1902.4643725476699,7,372172.85786139267
3,1382.7166492969984,2,11395.008958574997
4,1341.0103156208277,3,937502.4868869035
3,2199.914139430405,2,239589.5988511821
12,1324.6648732249603,11,362451.33082114835
8,1682.461117971477,7,299131.3112295593
2,1418.9329329388293,1,131891.75239508576
8,1462.8439350547737,7,424415.0415818634
8,1445.111656060342,7,863761.6631565421
7,1643.7644222671133,6,541395.7834080666
6,1440.6191381252095,5,144860.5419904535
5,1415.2206753529754,4,264208.9499303695
3,1526.9363252525327,2,11086.604038588099
4,1286.7252846283147,3,1251428.5894133851
6,1599.9132264143145,5,403101.85182950913
10,1537.1427046399865,9,704126.845473469
5,1598.8951665105328,4,533521.7821445845
7,1854.7713288992018,6,585232.0909369235
8,1430.2228955255218,7,317871.4666913845
7,1676.317800247997,6,429517.342590988
5,1589.7961731533487,4,444274.0526773712
5,1985.3446653616381,4,250184.9777047712
7,1644.1689954350238,6,267604.55035039544
5,1920.7429368631397,4,1052325.752219059
5,1084.3682517705938,4,230250.47256069962
7,1574.5858930722268,6,479512.71540199296
9,1422.7930853846663,8,525257.0968960837
7,1487.5643542419973,6,446197.0403195313
4,1165.6051592833405,3,626569.7655893959
4,2089.5313052578613,3,1076664.5008152786
9,1569.2795008299254,8,418149.5271355064
8,1719.0104949532813,7,529443.3629374638
7,1456.6430789462454,6,1444271.5203407335
7,1316.7237059165598,6,676387.9934827829
7,2074.129370346835,6,148727.68448706073
3,2230.563358661113,2,308208.1670498605
3,2236.335106722723,2,309864.58064427803
6,1632.3865990637987,5,494961.44118350174
8,1599.577853450945,7,671730.4669721442
3,1111.7477901694608,2,684628.2099150431
5,1895.7828771968955,4,1009909.224619653
7,1524.5629068046965,6,381443.54352441785
7,1880.762896854116,6,710259.5101830541
6,1923.2651623541042,5,597988.5947544787
8,1750.2224810142288,7,320114.0721727771
9,1672.1360170148819,8,659376.2856742048
6,1712.8423223983666,5,789160.8390519505
4,1401.9830176513597,3,74984.90413556415
6,1202.2444070558913,5,375331.5339220436
7,1284.7365800284158,6,144614.14488316924
5,880.3631649769093,4,139593.22373928118
3,1565.9874748790526,2,70456.28394388453
4,737.5486029378729,3,619370.1594629367
5,1201.9531019184335,4,372144.5692145345
5,1199.6995068205695,4,694346.2619152182
3,1582.7689856049712,2,79948.60523718984
6,1449.5743181216865,5,224388.29242375735
5,1254.2272024238741,4,107520.5897056382
3,1696.0915329749812,2,3296308.639282055
4,1876.5791768851705,3,676034.8486921331
8,1530.4043042261783,7,858406.8155692888
4,1446.5279355967778,3,285424.6066392702
5,1684.938950235329,4,555305.530786446
6,968.9994002315822,5,46189.65882375194
7,1260.650915175724,6,946215.3375591664
2,2008.4094814035984,1,162144.56226011156
6,1000.3297240699302,5,377759.2532635536
7,1717.7853663229557,6,682761.4654731066
7,1541.7237118524608,6,198429.74156777494
7,1296.7234695354025,6,305976.1072951616
5,1008.4710986564456,4,188103.33059890027
5,1256.8557837154272,4,489048.17353450845
9,2152.6759385921264,8,581138.147213286
3,2139.955278170399,2,742967.2545947048
3,1647.711803607849,2,625019.5780377599
5,1700.0001654828775,4,1003477.2630658993
9,1286.5305804488303,8,541888.2774936596
7,1329.6938196635754,6,235910.07362465348
4,1348.1048653922337,3,430180.91894476354
9,1645.8835460465832,8,889862.0460092261
5,1786.7826128094966,4,453381.9218894759
5,1531.265305769844,4,417955.3723425126
6,1636.5783469248229,5,703224.466079109
8,1661.66249059518,7,331362.0641327115
5,1494.9108485366846,4,267444.79949324747
7,1795.3588241604868,6,1106814.5821803
4,1277.0778828988355,3,117495.66856555745
4,1438.8320460067062,3,502013.0741818195
2,1477.4014691074028,1,1240859.0736539764
8,1599.9219488582974,7,369867.85834857746
12,1451.8909924510672,11,586859.2995180432
4,1585.028405833989,3,1139213.6973795728
